"","price","bedroom_more_than_2","washroom_more_than_2","size","baseroom","park_size","age","score"
"2437",295000,"No less than 3","Less than 3",980,FALSE,3000,1914,7
"2438",950000,"No less than 3","Less than 3",1750,TRUE,7800,1941,7
"2439",230000,"No less than 3","Less than 3",1450,FALSE,11204,2003,7
"2440",459500,"Less than 3","Less than 3",1170,FALSE,1079,2003,7
"2441",2500000,"No less than 3","No less than 3",3100,TRUE,16224,1938,12
"2442",254000,"No less than 3","Less than 3",1270,FALSE,16800,1957,7
"2443",247500,"No less than 3","Less than 3",1280,TRUE,6000,1998,7
"2444",560000,"No less than 3","Less than 3",1810,FALSE,3400,1926,8
"2445",1156000,"No less than 3","No less than 3",4270,FALSE,12305,1994,10
"2446",589950,"No less than 3","Less than 3",2080,FALSE,12094,1982,8
"2447",465000,"No less than 3","Less than 3",1320,TRUE,9702,1965,7
"2448",230000,"No less than 3","Less than 3",1120,FALSE,7500,1965,7
"2449",900000,"No less than 3","No less than 3",1760,TRUE,4350,1957,7
"2450",453000,"No less than 3","Less than 3",1060,TRUE,7420,1956,7
"2451",230000,"No less than 3","Less than 3",1110,TRUE,7200,1951,6
"2452",246000,"No less than 3","Less than 3",1780,FALSE,23819,1953,7
"2453",400000,"No less than 3","Less than 3",1740,FALSE,11040,1980,8
"2454",689888,"No less than 3","Less than 3",1540,TRUE,3500,1916,8
"2455",463000,"Less than 3","Less than 3",1250,FALSE,5650,1943,7
"2456",253500,"No less than 3","Less than 3",1440,FALSE,12040,1959,7
"2457",799200,"No less than 3","No less than 3",2290,TRUE,2370,1906,7
"2458",300000,"No less than 3","Less than 3",1010,FALSE,6300,1957,7
"2459",375000,"No less than 3","Less than 3",1130,TRUE,7740,1974,7
"2460",295000,"Less than 3","Less than 3",720,FALSE,4125,1943,6
"2461",262000,"No less than 3","Less than 3",2020,FALSE,6236,2002,7
"2462",404000,"No less than 3","Less than 3",970,TRUE,8160,1947,7
"2463",250275,"Less than 3","Less than 3",790,FALSE,11234,1942,6
"2464",680000,"No less than 3","Less than 3",1660,FALSE,6075,1915,7
"2465",1425000,"Less than 3","Less than 3",2220,FALSE,4000,2000,9
"2466",315000,"No less than 3","Less than 3",1300,FALSE,8400,1953,7
"2467",449950,"No less than 3","Less than 3",2070,FALSE,96703,1999,7
"2468",474000,"Less than 3","Less than 3",1100,FALSE,3500,1908,7
"2469",675000,"No less than 3","Less than 3",1280,TRUE,7230,1950,8
"2470",355500,"No less than 3","Less than 3",1120,FALSE,10032,1962,7
"2471",2050000,"No less than 3","No less than 3",2630,TRUE,8480,1905,9
"2472",296000,"No less than 3","Less than 3",960,TRUE,10742,1971,7
"2473",751000,"No less than 3","Less than 3",3110,FALSE,6142,2004,9
"2474",340000,"No less than 3","Less than 3",1900,FALSE,7313,1973,7
"2475",300000,"No less than 3","Less than 3",2760,FALSE,6000,2006,8
"2476",334000,"No less than 3","Less than 3",1150,FALSE,9360,1970,6
"2477",965000,"No less than 3","No less than 3",2290,TRUE,5559,1906,8
"2478",485000,"No less than 3","Less than 3",1330,TRUE,8913,1968,7
"2479",296500,"No less than 3","Less than 3",1280,FALSE,5100,1948,7
"2480",193000,"Less than 3","Less than 3",680,FALSE,8640,1951,5
"2481",107000,"No less than 3","Less than 3",910,FALSE,5120,1973,6
"2482",665000,"No less than 3","Less than 3",1470,TRUE,3680,1926,7
"2483",434900,"No less than 3","Less than 3",1520,FALSE,5040,1977,7
"2484",445000,"No less than 3","Less than 3",1890,FALSE,32340,1976,8
"2485",1015000,"No less than 3","Less than 3",1800,TRUE,34527,1954,9
"2486",328000,"No less than 3","Less than 3",1990,FALSE,3980,2002,7
"2487",400000,"No less than 3","Less than 3",2390,FALSE,32109,1975,7
"2488",251000,"Less than 3","Less than 3",840,FALSE,7870,1949,6
"2489",250000,"No less than 3","Less than 3",1120,TRUE,7700,1960,7
"2490",228000,"No less than 3","Less than 3",1100,TRUE,6120,1965,7
"2491",252500,"No less than 3","Less than 3",1150,FALSE,6000,1956,7
"2492",535000,"No less than 3","Less than 3",1370,TRUE,10031,1952,7
"2493",290000,"Less than 3","Less than 3",1200,FALSE,8750,1948,6
"2494",352000,"No less than 3","Less than 3",1710,TRUE,9838,1968,7
"2495",860000,"No less than 3","Less than 3",1700,TRUE,15064,1967,8
"2496",430000,"No less than 3","Less than 3",1550,FALSE,1469,2004,8
"2497",1200000,"No less than 3","No less than 3",4170,FALSE,9748,2004,11
"2498",455000,"No less than 3","Less than 3",960,TRUE,6000,1954,7
"2499",738000,"No less than 3","No less than 3",2630,FALSE,4896,2006,9
"2500",274800,"No less than 3","Less than 3",1410,FALSE,1988,2014,8
"2501",447000,"Less than 3","Less than 3",850,FALSE,2700,1924,6
"2502",250000,"No less than 3","Less than 3",1890,TRUE,23522,1938,7
"2503",548500,"No less than 3","Less than 3",1740,FALSE,4400,1924,7
"2504",367777,"No less than 3","No less than 3",1280,TRUE,5937,1978,7
"2505",1110000,"No less than 3","No less than 3",4750,TRUE,12231,2001,11
"2506",240000,"No less than 3","Less than 3",1720,FALSE,8300,1973,8
"2507",600000,"No less than 3","Less than 3",2680,FALSE,98445,1962,8
"2508",680000,"No less than 3","Less than 3",2980,FALSE,8770,1990,10
"2509",340000,"No less than 3","Less than 3",2450,FALSE,6941,2006,7
"2510",440000,"No less than 3","Less than 3",1290,FALSE,1286,2000,7
"2511",380000,"No less than 3","Less than 3",1580,TRUE,17342,1984,10
"2512",324950,"Less than 3","Less than 3",1230,FALSE,1516,2000,8
"2513",449950,"No less than 3","Less than 3",3490,FALSE,8400,1976,8
"2514",860000,"No less than 3","No less than 3",3000,TRUE,9648,1968,8
"2515",430000,"No less than 3","Less than 3",1540,FALSE,6000,1953,6
"2516",1325000,"No less than 3","Less than 3",2950,TRUE,8400,1958,9
"2517",490000,"Less than 3","Less than 3",1090,TRUE,9300,1947,7
"2518",799990,"No less than 3","No less than 3",1820,TRUE,5808,1910,8
"2519",1430000,"No less than 3","Less than 3",3380,FALSE,27589,1966,10
"2520",570000,"No less than 3","Less than 3",1390,TRUE,40392,1986,9
"2521",102500,"Less than 3","Less than 3",820,FALSE,4320,1937,5
"2522",949990,"No less than 3","No less than 3",3970,FALSE,7314,2014,9
"2523",336500,"No less than 3","Less than 3",2500,FALSE,5264,2003,7
"2524",707000,"No less than 3","Less than 3",1590,TRUE,13212,1975,8
"2525",2750000,"No less than 3","No less than 3",4430,FALSE,21000,1952,10
"2526",273500,"No less than 3","Less than 3",1300,FALSE,9638,1983,7
"2527",700000,"No less than 3","No less than 3",2790,FALSE,4550,1907,8
"2528",1749000,"No less than 3","Less than 3",3910,FALSE,22710,1908,8
"2529",414000,"No less than 3","Less than 3",3490,FALSE,9030,1969,8
"2530",575000,"No less than 3","Less than 3",2630,FALSE,6247,1992,8
"2531",441000,"No less than 3","Less than 3",1150,TRUE,3600,1987,6
"2532",750000,"No less than 3","Less than 3",1720,TRUE,5000,1941,8
"2533",226450,"No less than 3","Less than 3",1730,FALSE,7200,1944,6
"2534",507500,"No less than 3","Less than 3",1020,TRUE,8118,1963,7
"2535",577500,"No less than 3","Less than 3",1220,TRUE,13286,1964,8
"2536",655000,"No less than 3","Less than 3",2060,TRUE,34238,1977,8
"2537",200000,"Less than 3","Less than 3",910,FALSE,2693,2003,6
"2538",1398000,"No less than 3","Less than 3",1770,TRUE,14959,1929,7
"2539",163500,"No less than 3","Less than 3",940,FALSE,7200,1954,7
"2540",1350000,"No less than 3","No less than 3",3420,FALSE,7440,2014,9
"2541",280000,"No less than 3","Less than 3",2200,FALSE,5893,2008,7
"2542",570000,"No less than 3","Less than 3",2400,FALSE,6975,1993,9
"2543",587100,"No less than 3","Less than 3",1670,FALSE,6414,1961,8
"2544",530000,"No less than 3","Less than 3",1220,TRUE,4700,1944,7
"2545",156000,"Less than 3","Less than 3",470,FALSE,15000,1947,4
"2546",469500,"No less than 3","Less than 3",1140,TRUE,7241,2001,7
"2547",545000,"No less than 3","Less than 3",1900,FALSE,3366,1996,9
"2548",963000,"No less than 3","No less than 3",3530,FALSE,8589,2007,10
"2549",335000,"No less than 3","Less than 3",940,TRUE,5120,1949,6
"2550",390000,"No less than 3","Less than 3",2250,FALSE,8076,1995,8
"2551",315000,"No less than 3","Less than 3",1140,TRUE,10200,1977,8
"2552",315000,"No less than 3","Less than 3",1970,FALSE,5190,2002,7
"2553",485000,"No less than 3","Less than 3",1330,TRUE,10089,1976,8
"2554",377500,"No less than 3","Less than 3",1270,TRUE,886,2006,8
"2555",260000,"No less than 3","Less than 3",1790,FALSE,11884,1951,7
"2556",241450,"No less than 3","Less than 3",1100,FALSE,8138,1949,7
"2557",275000,"No less than 3","Less than 3",2220,FALSE,8229,1958,7
"2558",500000,"No less than 3","Less than 3",1720,FALSE,3012,2011,9
"2559",795000,"No less than 3","Less than 3",1640,TRUE,9570,1966,8
"2560",405000,"No less than 3","Less than 3",2020,FALSE,8531,1965,7
"2561",550000,"No less than 3","Less than 3",3080,FALSE,6731,2003,9
"2562",485000,"No less than 3","Less than 3",1370,TRUE,7200,1977,8
"2563",245000,"Less than 3","Less than 3",1190,TRUE,6685,1926,7
"2564",345000,"No less than 3","Less than 3",1670,TRUE,8571,1985,8
"2565",518500,"No less than 3","No less than 3",1590,FALSE,1102,2010,8
"2566",320000,"No less than 3","Less than 3",1200,FALSE,1400,2005,8
"2567",898000,"No less than 3","Less than 3",2580,FALSE,11060,1964,8
"2568",870000,"No less than 3","No less than 3",3580,TRUE,10079,2013,9
"2569",225900,"No less than 3","Less than 3",1010,TRUE,8800,1963,7
"2570",490000,"No less than 3","Less than 3",2360,FALSE,4367,2003,8
"2571",397500,"No less than 3","Less than 3",810,TRUE,13737,1961,6
"2572",319950,"No less than 3","Less than 3",2240,FALSE,7500,1985,8
"2573",187000,"Less than 3","Less than 3",1020,FALSE,10346,1983,6
"2574",685000,"No less than 3","Less than 3",1470,TRUE,8400,1959,8
"2575",450000,"No less than 3","Less than 3",2400,FALSE,7693,2003,8
"2576",174000,"Less than 3","Less than 3",900,FALSE,13531,1979,6
"2577",570000,"No less than 3","No less than 3",3080,TRUE,6015,2004,10
"2578",179950,"No less than 3","Less than 3",1130,FALSE,5200,1968,6
"2579",471000,"No less than 3","Less than 3",1720,TRUE,2805,2001,8
"2580",340000,"No less than 3","Less than 3",840,TRUE,15084,1979,7
"2581",291000,"No less than 3","Less than 3",1860,FALSE,6325,1991,7
"2582",425000,"No less than 3","Less than 3",1590,TRUE,9425,1962,7
"2583",436500,"Less than 3","Less than 3",1040,TRUE,5000,1951,7
"2584",1405000,"No less than 3","No less than 3",3410,FALSE,10769,2008,10
"2585",300000,"No less than 3","Less than 3",1740,FALSE,9613,1989,8
"2586",205000,"No less than 3","Less than 3",1050,FALSE,8498,1958,7
"2587",247000,"No less than 3","Less than 3",1270,FALSE,7198,1916,7
"2588",735000,"No less than 3","Less than 3",1020,TRUE,6000,1948,7
"2589",685000,"No less than 3","Less than 3",2970,TRUE,8000,1927,8
"2590",352500,"Less than 3","Less than 3",980,FALSE,1010,2008,8
"2591",545000,"No less than 3","Less than 3",1450,TRUE,5750,1925,7
"2592",335000,"No less than 3","Less than 3",1160,TRUE,6750,1960,7
"2593",300000,"No less than 3","Less than 3",1310,FALSE,9761,1967,7
"2594",565000,"No less than 3","Less than 3",1670,TRUE,9450,1979,9
"2595",429900,"No less than 3","Less than 3",1190,TRUE,17918,1962,8
"2596",1250000,"No less than 3","No less than 3",3160,FALSE,13238,1972,8
"2597",270000,"Less than 3","Less than 3",720,FALSE,5196,1911,7
"2598",720000,"No less than 3","Less than 3",2870,FALSE,12648,1986,9
"2599",510000,"No less than 3","Less than 3",1340,TRUE,43560,1962,7
"2600",215000,"No less than 3","Less than 3",1630,FALSE,8000,1959,7
"2601",350000,"No less than 3","Less than 3",1580,FALSE,19998,1968,7
"2602",277000,"No less than 3","Less than 3",1100,FALSE,8536,1957,7
"2603",1145000,"No less than 3","Less than 3",2240,TRUE,20242,1972,8
"2604",550000,"No less than 3","Less than 3",2470,FALSE,5954,2013,8
"2605",518500,"No less than 3","No less than 3",1420,TRUE,5520,1985,8
"2606",210490,"No less than 3","Less than 3",990,FALSE,8528,1966,6
"2607",543500,"No less than 3","Less than 3",990,TRUE,2790,1970,7
"2608",335000,"No less than 3","Less than 3",1340,TRUE,6000,1957,7
"2609",423800,"No less than 3","Less than 3",1940,FALSE,7415,1965,8
"2610",150000,"No less than 3","Less than 3",1460,FALSE,7254,1959,6
"2611",199950,"Less than 3","Less than 3",700,FALSE,5200,1952,5
"2612",250000,"No less than 3","Less than 3",1460,FALSE,10914,1959,7
"2613",198000,"Less than 3","Less than 3",790,FALSE,14200,1951,7
"2614",658000,"No less than 3","Less than 3",1660,FALSE,3190,1919,7
"2615",681500,"No less than 3","Less than 3",1630,TRUE,11700,1964,8
"2616",252000,"No less than 3","Less than 3",1940,FALSE,13370,1974,8
"2617",265000,"No less than 3","Less than 3",1460,FALSE,8505,1955,7
"2618",780000,"No less than 3","Less than 3",3690,FALSE,13609,1996,10
"2619",353250,"Less than 3","Less than 3",1060,FALSE,1600,1979,7
"2620",500000,"Less than 3","Less than 3",930,FALSE,3750,1909,7
"2621",1049000,"No less than 3","Less than 3",1980,TRUE,3357,1926,7
"2622",245000,"No less than 3","Less than 3",1140,TRUE,9342,1981,7
"2623",665000,"No less than 3","Less than 3",2600,FALSE,17388,1996,9
"2624",190000,"Less than 3","Less than 3",710,FALSE,1164794,1915,5
"2625",826000,"Less than 3","Less than 3",1060,FALSE,6120,1908,7
"2626",319000,"Less than 3","Less than 3",1090,FALSE,847,2009,8
"2627",199400,"Less than 3","Less than 3",880,FALSE,4000,1916,6
"2628",980000,"No less than 3","Less than 3",3010,FALSE,9800,1973,9
"2629",675000,"No less than 3","No less than 3",1820,TRUE,28000,1981,10
"2630",583000,"No less than 3","Less than 3",1650,TRUE,16411,1974,8
"2631",263000,"No less than 3","Less than 3",700,TRUE,3800,1913,6
"2632",398000,"Less than 3","Less than 3",1300,FALSE,3865,2006,8
"2633",418000,"Less than 3","Less than 3",1500,FALSE,3608,2005,8
"2634",735000,"No less than 3","No less than 3",2060,TRUE,4120,1931,8
"2635",780000,"No less than 3","Less than 3",1660,FALSE,4000,1929,8
"2636",334950,"No less than 3","Less than 3",1700,FALSE,40973,1961,8
"2637",311000,"No less than 3","No less than 3",1220,TRUE,5917,1993,7
"2638",582000,"No less than 3","Less than 3",1190,TRUE,4650,1951,7
"2639",275000,"No less than 3","Less than 3",1560,TRUE,19405,1959,7
"2640",1197350,"No less than 3","Less than 3",2770,FALSE,7800,1999,10
"2641",135000,"No less than 3","Less than 3",1120,TRUE,8450,1961,6
"2642",309212,"No less than 3","Less than 3",1150,FALSE,9600,1979,7
"2643",244000,"No less than 3","Less than 3",1450,FALSE,8960,1943,6
"2644",219950,"No less than 3","Less than 3",1200,FALSE,8404,1964,7
"2645",165000,"Less than 3","Less than 3",780,FALSE,6380,1947,6
"2646",1225000,"No less than 3","Less than 3",3420,FALSE,79279,1990,11
"2647",585000,"No less than 3","Less than 3",1830,TRUE,1250,2010,8
"2648",250000,"Less than 3","Less than 3",1350,FALSE,4023,2005,7
"2649",667000,"No less than 3","Less than 3",1370,FALSE,1921,2007,8
"2650",972000,"No less than 3","No less than 3",4010,FALSE,13797,2003,11
"2651",335620,"No less than 3","Less than 3",1340,TRUE,15903,1986,8
"2652",450000,"No less than 3","No less than 3",3150,FALSE,7800,2013,8
"2653",349990,"No less than 3","Less than 3",1350,FALSE,165092,1925,6
"2654",517500,"No less than 3","Less than 3",1250,TRUE,5200,1940,7
"2655",435000,"No less than 3","Less than 3",1180,FALSE,1231,2008,7
"2656",825000,"No less than 3","Less than 3",3370,FALSE,5000,2006,9
"2657",466800,"No less than 3","Less than 3",1480,FALSE,14250,1996,7
"2658",950000,"No less than 3","Less than 3",2780,FALSE,275033,2006,10
"2659",1321500,"No less than 3","No less than 3",2230,FALSE,12968,1990,9
"2660",1865000,"No less than 3","Less than 3",2550,TRUE,43560,1951,9
"2661",1101000,"No less than 3","Less than 3",1790,TRUE,4830,1928,9
"2662",545000,"No less than 3","Less than 3",2390,FALSE,40510,1969,8
"2663",447000,"No less than 3","Less than 3",1230,TRUE,6001,1944,7
"2664",357823,"No less than 3","Less than 3",1240,FALSE,9196,1968,8
"2665",925000,"No less than 3","No less than 3",3580,FALSE,35261,1985,10
"2666",550000,"No less than 3","Less than 3",1170,TRUE,5618,1953,7
"2667",390000,"No less than 3","Less than 3",1490,FALSE,4539,2009,7
"2668",475000,"No less than 3","No less than 3",3470,FALSE,117612,1924,7
"2669",432500,"No less than 3","Less than 3",2240,FALSE,6396,2002,7
"2670",330000,"No less than 3","Less than 3",1520,FALSE,3003,2009,7
"2671",435000,"No less than 3","Less than 3",2260,FALSE,5100,2007,8
"2672",545000,"No less than 3","Less than 3",940,TRUE,4000,1955,7
"2673",704300,"No less than 3","Less than 3",1790,FALSE,4080,1928,7
"2674",593700,"No less than 3","Less than 3",2000,FALSE,22000,1979,8
"2675",555000,"Less than 3","Less than 3",1190,FALSE,1361,2007,8
"2676",309500,"No less than 3","Less than 3",1250,FALSE,7320,1968,7
"2677",425000,"No less than 3","Less than 3",1200,TRUE,7475,1983,7
"2678",385000,"No less than 3","No less than 3",1100,TRUE,2460,2000,7
"2679",475000,"Less than 3","Less than 3",1080,TRUE,3420,1955,7
"2680",685000,"Less than 3","Less than 3",1090,FALSE,4013,1900,7
"2681",375000,"No less than 3","Less than 3",1000,FALSE,6947,1947,7
"2682",416500,"No less than 3","Less than 3",2280,FALSE,39848,1991,8
"2683",345000,"Less than 3","Less than 3",970,FALSE,5750,1932,6
"2684",195000,"Less than 3","Less than 3",820,FALSE,5100,1953,6
"2685",630000,"No less than 3","Less than 3",2680,FALSE,327135,1995,8
"2686",380000,"Less than 3","Less than 3",1470,FALSE,81021,1949,6
"2687",370900,"No less than 3","Less than 3",1200,FALSE,8560,1975,7
"2688",440000,"No less than 3","Less than 3",1860,FALSE,217800,1998,8
"2689",420000,"No less than 3","Less than 3",1140,FALSE,8558,1982,7
"2690",365500,"Less than 3","Less than 3",1140,FALSE,15624,1909,6
"2691",310000,"No less than 3","Less than 3",1820,TRUE,22100,1960,8
"2692",783200,"No less than 3","Less than 3",990,TRUE,5400,1900,7
"2693",190000,"Less than 3","Less than 3",630,FALSE,6000,1943,6
"2694",569950,"No less than 3","Less than 3",1600,TRUE,28185,1963,7
"2695",319000,"No less than 3","Less than 3",1220,FALSE,2980,1986,7
"2696",244000,"No less than 3","Less than 3",1440,TRUE,8885,1980,7
"2697",392500,"No less than 3","Less than 3",1950,FALSE,8040,1961,7
"2698",210000,"No less than 3","Less than 3",1200,FALSE,7680,1968,7
"2699",353000,"No less than 3","Less than 3",1100,FALSE,9600,1960,6
"2700",228800,"No less than 3","Less than 3",980,TRUE,1612,2003,7
"2701",260000,"No less than 3","Less than 3",1240,TRUE,7209,1978,7
"2702",342000,"No less than 3","Less than 3",2250,FALSE,7757,1992,8
"2703",248000,"No less than 3","Less than 3",950,FALSE,9400,1954,7
"2704",270000,"No less than 3","Less than 3",2140,FALSE,9990,1962,8
"2705",1699000,"No less than 3","No less than 3",3690,TRUE,35153,2001,12
"2706",320000,"No less than 3","No less than 3",1140,TRUE,1602,2013,8
"2707",582000,"No less than 3","Less than 3",2380,FALSE,19860,1995,8
"2708",800000,"No less than 3","Less than 3",1620,FALSE,4500,1926,8
"2709",575000,"No less than 3","Less than 3",1700,TRUE,4400,1909,8
"2710",570000,"No less than 3","Less than 3",1470,TRUE,29185,1949,7
"2711",1650000,"No less than 3","No less than 3",3920,FALSE,881654,2002,11
