销售价格,卧室数,浴室数,房屋面积,停车面积,楼层数,房屋评分,建筑面积,地下室面积,2014-建筑年份,建筑年份
450000,3,2,1290,1213,3,8,1290,0,13,2001
499000,3,2.5,1720,5940,1,8,1000,720,37,1977
779000,3,1.75,1990,5600,1,8,1330,660,73,1941
670500,4,2,1590,6750,1,7,1590,0,63,1951
754999,4,2.5,3010,9323,2,10,3010,0,22,1992
975000,4,2.5,3490,7494,2,11,3490,0,14,2000
370000,2,1,850,6213,1,6,750,100,98,1916
633100,4,2.5,2470,33305,2,9,2470,0,21,1993
397000,4,1.75,2020,6000,1,7,1620,400,55,1959
410000,3,1.75,1340,9975,1,7,1340,0,53,1961
559500,4,1.75,1650,7088,1,8,1650,0,41,1973
399900,3,1.75,1260,12750,1,7,1260,0,35,1979
324950,4,2,2160,4800,2,7,1290,870,85,1929
260000,4,2.5,1790,4358,2,7,1790,0,21,1993
1468000,4,3.25,5010,34460,2,12,5010,0,26,1988
657500,4,1.5,1910,5000,1.5,7,1610,300,102,1912
595000,3,1.75,1910,5753,1,8,1110,800,73,1941
884900,7,4.75,5370,10800,1.5,8,5370,0,47,1967
356000,4,2.5,2470,5074,2,8,2470,0,10,2004
592500,3,2,1170,6750,1,7,800,370,67,1947
1550000,3,2.5,4460,26027,2,12,4460,0,22,1992
348000,3,2,2360,6145,1,8,2360,0,3,2011
1089000,5,3.25,5600,107157,2,10,3440,2160,26,1988
450000,4,2.25,2040,9565,1,8,1400,640,55,1959
546940,3,1,1470,7680,1,7,1220,250,68,1946
305000,2,1.75,1120,758,2,7,1120,0,2,2012
530000,4,2.5,3250,4500,2,8,3250,0,6,2008
290000,4,1,1010,7200,1.5,6,1010,0,67,1947
320000,4,1.5,1100,11824,1,7,1100,0,60,1954
239900,2,1,910,9000,1,6,910,0,31,1983
290000,3,2.5,2200,4240,2,7,2200,0,11,2003
639000,4,2,1940,5000,1,7,980,960,104,1910
605000,4,2,1820,7626,1,7,990,830,73,1941
423000,4,1.75,1940,6909,1,7,970,970,73,1941
440000,3,1.5,1690,6010,1,7,1230,460,68,1946
380000,5,1.75,3000,6000,1,7,1500,1500,56,1958
685000,3,2.25,1710,1193,2,9,1140,570,0,2014
360000,3,1.75,1300,7770,1,7,1300,0,47,1967
515000,3,2.5,2610,5845,2,8,2610,0,9,2005
1255000,4,2.5,3510,13100,2,10,3510,0,48,1966
525000,4,2.5,2520,7731,2,9,2520,0,20,1994
390000,4,1,1140,6250,1.5,6,1140,0,56,1958
650000,3,2.5,2190,3600,2,9,2190,0,11,2003
825000,5,1.75,2330,6000,1.5,8,2080,250,77,1937
355000,4,3,2580,9601,2,7,2130,450,22,1992
350000,3,1,1370,8162,1.5,6,1370,0,65,1949
359500,4,2.25,2390,11250,2,9,2390,0,26,1988
455000,4,1,1340,5800,1.5,7,1340,0,100,1914
2525000,4,5.5,6930,45100,1,11,4310,2620,64,1950
250000,4,1.75,1510,5500,1.5,7,1510,0,94,1920
540000,4,2.25,3040,10283,1,8,1430,1610,30,1984
150000,2,1,790,7275,1,6,790,0,70,1944
699000,4,2.5,3230,40319,2,10,3230,0,27,1987
575000,3,2,2500,30056,1,8,1840,660,60,1954
625000,4,2.5,2630,48706,2,8,2630,0,28,1986
310000,3,1,1990,7173,1,7,1990,0,42,1972
550000,4,2.5,3350,6605,2,8,2670,680,24,1990
1035480,5,3.25,4475,6642,2,9,4475,0,0,2014
325000,3,2,1750,9000,1.5,5,1750,0,78,1936
290300,2,1,860,3874,1,6,860,0,83,1931
224000,3,1.5,1480,10588,1,7,1480,0,57,1957
688000,3,3,3450,16200,2,10,3450,0,31,1983
402500,4,2.5,2600,11951,2,10,2600,0,26,1988
560000,4,1,1360,5814,1.5,6,1360,0,114,1900
196500,3,2,1310,7000,1,7,1310,0,35,1979
570000,3,1.75,2390,9000,1,8,1500,890,39,1975
249000,3,1.75,1590,7535,1.5,6,1590,0,105,1909
505400,3,1.75,1640,3400,1,7,930,710,88,1926
571000,3,2.5,1920,3867,2,8,1920,0,9,2005
410000,4,2.75,2220,8450,1,7,1260,960,31,1983
689000,4,2.5,2440,11700,1,8,1480,960,53,1961
205000,2,1,720,5040,1,6,720,0,59,1955
307000,3,1,1020,8484,1,6,1020,0,65,1949
180000,2,1,800,9450,1,6,800,0,56,1958
415000,4,1.75,2230,9625,1,8,1180,1050,59,1955
409900,2,2.5,1590,1845,2,9,1590,0,17,1997
401500,4,2.5,3140,94525,2,8,2280,860,37,1977
480000,3,2.5,2410,4656,2,7,2410,0,5,2009
1590000,4,2.25,3240,11131,1,9,2080,1160,61,1953
490000,3,2.5,2080,12032,2,8,2080,0,36,1978
520000,4,0.75,1960,8277,1,7,1320,640,91,1923
802541,5,2.75,2990,6768,2,9,2990,0,0,2014
880000,4,2,2530,10800,1,8,1350,1180,60,1954
309620,3,2.5,1860,3730,2,8,1860,0,2,2012
358000,2,1,1140,8340,1,7,1140,0,66,1948
299800,4,2.5,2410,4708,2,8,2410,0,12,2002
1150000,3,2.5,2100,15120,1,8,2100,0,61,1953
462600,3,1.75,1430,11761,1,8,1430,0,50,1964
785000,4,3.5,3070,4684,2,10,2190,880,5,2009
577000,5,2.75,1940,5000,2,7,1940,0,63,1951
352500,2,2.5,1570,2399,2,7,1180,390,5,2009
325000,3,2.25,1480,97138,1.5,7,1480,0,30,1984
435000,2,1,2240,7200,1,7,1120,1120,74,1940
475000,3,1.5,1480,13457,1,7,1480,0,55,1959
590000,4,2.5,2660,35010,2,9,2660,0,21,1993
600000,4,2.5,1960,14242,1,8,1290,670,56,1958
412250,2,2,1300,2983,1,8,1300,0,8,2006
1135250,5,4,7320,217800,2,11,7320,0,22,1992
550000,2,1,1070,3000,1,7,870,200,88,1926
555000,3,2,2080,7020,1,7,1040,1040,63,1951
282150,2,1,700,5940,1,7,700,0,66,1948
500000,4,2.5,2230,8560,2,8,2230,0,12,2002
428000,3,2,1310,2550,1,7,780,530,28,1986
689500,4,2.5,2050,2772,2,8,2050,0,1,2013
390000,2,1.5,1870,12960,1.5,6,1350,520,88,1926
250000,1,1,660,2600,1,6,660,0,95,1919
490000,3,2.5,2010,9725,2,8,2010,0,27,1987
538000,3,1.75,1400,3825,1.5,6,1100,300,110,1904
325000,3,2.5,2260,8120,2,8,2260,0,10,2004
325000,2,1,810,6827,1,6,810,0,70,1944
576000,3,2.5,1940,9000,1,7,970,970,66,1948
365000,3,2.25,2290,7350,2,8,2290,0,26,1988
329950,3,2.5,2456,7566,2,8,2456,0,2,2012
665000,6,3,2480,9720,2,8,2480,0,42,1972
361000,3,2.25,2470,5650,1,7,1550,920,41,1973
875000,5,2.5,2920,5568,2,8,2320,600,108,1906
410000,3,2.5,2150,4332,2,8,2150,0,1,2013
561000,3,2.25,1640,7200,2,8,1640,0,29,1985
1080000,3,2.75,3890,7216,2,8,3260,630,47,1967
453500,4,1.75,2000,6032,1,7,1300,700,55,1959
359950,4,3.25,2290,4785,2,9,2290,0,7,2007
850000,3,2.5,3120,12406,2,9,1940,1180,31,1983
579950,4,2.75,2460,8643,2,9,2460,0,3,2011
199990,2,1,890,6430,1,6,890,0,79,1935
799000,4,3.5,3290,20107,2,10,2220,1070,24,1990
896000,4,1.75,2660,3520,2,8,2080,580,97,1917
435000,3,2.25,1890,7200,1,7,1230,660,41,1973
254000,2,1,910,6000,1,6,910,0,71,1943
860000,4,2.5,3560,11119,1,10,2290,1270,28,1986
550000,3,2,1810,2159,1,7,1010,800,92,1922
490000,4,2.5,3020,8302,2,10,3020,0,20,1994
217500,3,1.75,1400,9546,1,7,1400,0,30,1984
245000,3,1.75,1490,6930,1,7,1490,0,24,1990
410000,2,1.5,1660,4000,1,7,1000,660,64,1950
740000,4,3.5,3760,57063,2,9,2950,810,16,1998
943500,3,2.25,2370,10890,2,7,2370,0,34,1980
500000,3,1.75,1530,825,3,8,1530,0,-1,2015
560000,4,1.75,2230,6838,1,7,1320,910,29,1985
555000,3,3.5,2100,2479,2,9,1450,650,3,2011
333000,3,1,1250,8450,1,7,1250,0,60,1954
544300,4,1.75,1560,9000,1,7,1560,0,45,1969
250000,3,2,1500,5200,1,7,1060,440,37,1977
275000,4,2,1440,10920,1,5,1440,0,71,1943
212000,4,2,1880,7500,1,6,980,900,68,1946
2250000,3,4.25,5150,7800,2.5,11,4170,980,60,1954
1014250,3,1,1640,12855,1.5,6,1500,140,94,1920
426000,2,1,1630,7680,1,7,830,800,67,1947
380000,4,3,2800,9764,2,8,2800,0,12,2002
540000,2,1,1120,7500,1,7,1120,0,43,1971
185000,3,1.5,1200,1848,2,8,1200,0,48,1966
735000,3,2.5,3020,50800,1,8,1510,1510,46,1968
925000,5,3.5,3420,4216,2,9,2520,900,6,2008
355000,4,1.75,2160,7417,1,7,1360,800,31,1983
347500,5,3,2230,6551,1,7,1330,900,0,2014
412000,3,1.75,1950,52256,1,8,1950,0,29,1985
255000,3,1.5,1420,7480,1,7,1420,0,51,1963
750000,4,2.5,2680,4548,2,8,2680,0,5,2009
305000,3,1,1150,9048,1,7,1150,0,92,1922
600000,5,2.75,3380,8179,2,9,3380,0,3,2011
703770,4,2.25,2550,12918,2,9,2550,0,27,1987
780000,4,2.75,3640,231739,1.5,10,3640,0,15,1999
879950,4,2.75,3020,7203,2,9,3020,0,0,2014
1245000,3,3,4610,8400,2,8,2790,1820,67,1947
1100000,3,2.5,2200,20000,1,7,1400,800,62,1952
360000,4,1.5,1720,6417,1,7,1720,0,61,1953
340000,3,2,1130,9879,2,6,1130,0,18,1996
250000,3,1.5,1170,9848,1,7,1170,0,51,1963
230500,3,2.25,1690,7245,1,7,1160,530,41,1973
762300,4,2.5,3880,14550,2,10,3880,0,27,1987
400000,4,1.5,1390,7200,1,7,1140,250,49,1965
340500,3,1,1770,12458,1,7,1770,0,57,1957
485000,4,2.5,3710,15935,1,10,2130,1580,9,2005
372977,3,2.5,1690,1618,2,8,1150,540,0,2014
438000,3,1.75,1650,12940,1,7,1650,0,53,1961
490000,3,2.5,1930,7266,2,8,1930,0,9,2005
454800,4,2.25,2490,10720,1,7,1400,1090,35,1979
1295000,5,3.5,3700,8504,2,8,2750,950,64,1950
500000,4,2.5,1770,8155,1.5,6,1770,0,44,1970
333000,4,2.5,2100,7208,2,8,2100,0,40,1974
249000,2,2,1090,1357,2,7,1090,0,24,1990
453000,4,2.75,2300,37533,1,8,1550,750,35,1979
675000,4,1.75,1900,8800,1,8,1140,760,39,1975
1385000,4,3.25,4860,181319,2.5,9,4860,0,21,1993
370000,3,2.5,2490,18525,2,8,2490,0,19,1995
636100,3,1,1010,6000,1.5,7,1010,0,95,1919
230000,3,1,1390,6000,1,5,1390,0,60,1954
620047,4,1.75,1760,6000,1,7,880,880,68,1946
265000,3,1,1010,14948,1,6,1010,0,45,1969
185000,3,1.5,1280,4031,2,6,1280,0,29,1985
730000,6,2.75,3280,16449,1,7,1910,1370,51,1963
405000,4,2.5,1850,9136,2,8,1850,0,17,1997
725000,4,2.5,2700,25870,2,8,2700,0,22,1992
306000,3,1.75,1980,9800,1,7,1980,0,23,1991
262000,3,1.5,1700,9579,1,7,1100,600,52,1962
360000,4,2,1450,8940,1,7,1450,0,52,1962
550000,3,2.5,2010,2261,2,8,1390,620,0,2014
555700,3,2,1810,12420,1,7,1810,0,57,1957
239975,3,2.5,1820,7242,1,7,1220,600,55,1959
396000,3,1,1390,6160,1,7,1390,0,65,1949
780000,4,1,3390,4500,1.5,8,2190,1200,90,1924
260000,3,2.5,1490,8102,2,7,1490,0,24,1990
640000,3,1.75,2340,4206,1,7,1170,1170,97,1917
559950,3,2.5,1660,1458,3,9,1660,0,0,2014
453000,3,2.5,1820,16300,1,7,1220,600,59,1955
363000,4,3,2250,12142,2,8,2250,0,28,1986
262000,4,2.5,1560,7800,2,7,1560,0,17,1997
800000,4,2.75,3250,5500,2,9,3250,0,7,2007
517000,3,1.75,1740,10000,1,7,1740,0,38,1976
598500,4,2.5,2520,3980,2,8,2520,0,9,2005
429950,4,2.25,1740,10875,1,8,1740,0,47,1967
492000,3,1.75,2770,39927,1,8,1580,1190,36,1978
535000,4,2.25,1860,3766,2,8,1860,0,19,1995
448500,3,2.5,2080,3920,2,8,2080,0,4,2010
572650,4,2.5,2250,11349,2,8,2250,0,23,1991
350500,3,2.25,1870,7200,1,7,1390,480,39,1975
190000,3,1.75,1160,5850,1,6,1160,0,96,1918
250000,3,1,1230,10350,1,7,1230,0,57,1957
525000,5,3.5,3450,19080,2,9,3450,0,13,2001
402000,4,2.75,2950,15540,1,8,2120,830,40,1974
485000,5,2,1910,5508,1,7,1020,890,46,1968
630000,5,3.5,4060,8309,2,9,2960,1100,13,2001
1205000,5,4.25,4420,13497,2,11,3510,910,14,2000
370000,3,2.25,2110,13300,2,8,2110,0,29,1985
515000,5,2.5,1690,2402,1.5,7,990,700,84,1930
580000,5,2.5,2500,11900,1,7,1400,1100,51,1963
500000,3,1.75,1620,4200,1,7,830,790,69,1945
380000,3,1,1260,7980,1,7,1260,0,63,1951
345000,2,1.75,1820,8409,1,6,910,910,66,1948
448000,2,1,1110,5413,1,6,890,220,77,1937
1400000,4,3.25,4290,12103,1,11,2690,1600,17,1997
369500,3,2,1108,1128,3,7,1108,0,5,2009
301000,3,1.75,1840,7200,1,7,1220,620,46,1968
615000,3,1.75,1780,5175,1,7,990,790,87,1927
471000,4,2.25,3410,57063,2,8,2410,1000,36,1978
245000,3,2,1190,4072,1.5,6,1190,0,107,1907
950000,3,2.5,2280,2296,3,9,1890,390,1,2013
549950,4,2.5,2230,14694,1,7,1180,1050,33,1981
300000,2,1,1010,11919,1,6,1010,0,67,1947
1098000,6,3.25,3560,107362,1.5,8,2760,800,51,1963
939000,4,3.5,3640,6049,2,9,3640,0,0,2014
900000,4,2.5,2660,3672,2,8,1800,860,104,1910
340000,4,2.25,2180,8000,1,9,1630,550,39,1975
440000,4,2.5,2300,10880,1,7,1190,1110,53,1961
420000,3,1,1060,6000,1,8,1060,0,60,1954
215000,3,1.5,1240,9405,1,7,1240,0,48,1966
565000,4,2.75,1960,48787,1.5,9,1960,0,31,1983
638700,3,1.75,2080,9162,1,7,1370,710,54,1960
695000,4,2.25,2360,2500,2,8,1520,840,13,2001
540000,3,2.5,1810,3930,2,8,1810,0,6,2008
577500,2,2.5,2330,3000,2,8,2330,0,99,1915
270000,3,1,1010,14510,1,7,1010,0,40,1974
427000,5,2.75,2220,4000,1,7,1230,990,41,1973
429000,3,1.75,2520,5043,1,8,1260,1260,57,1957
530000,5,1.75,1570,3000,2,7,1570,0,106,1908
208000,2,1,820,5700,1,5,820,0,72,1942
445000,3,1,1050,5664,1,7,910,140,67,1947
1320000,3,1.75,2040,42693,1,10,2040,0,34,1980
207000,3,2.5,1520,2550,2,7,1520,0,9,2005
778983,4,2.5,2490,5647,2,8,2490,0,0,2014
435000,3,2.5,1420,2581,3,7,1420,0,10,2004
720000,3,1.5,1590,7080,1,8,1310,280,62,1952
550000,2,0.75,1040,4000,1,7,930,110,105,1909
286000,2,1,610,4000,1,6,610,0,96,1918
288000,3,2.5,1150,887,3,7,1150,0,7,2007
1200000,4,2.25,2320,13114,2,8,2320,0,47,1967
936000,3,1.75,2960,12420,1,8,1480,1480,62,1952
141800,2,1,930,4743,1,5,930,0,72,1942
395000,3,1.75,1480,7700,1,8,1480,0,39,1975
881000,5,3,2510,4125,1.5,8,1590,920,89,1925
230000,4,2,1220,9100,1.5,7,1220,0,44,1970
635000,5,3.5,4150,13232,2,11,4150,0,8,2006
468000,4,2.5,2480,176418,1.5,8,2480,0,87,1927
315500,3,1,1300,12600,1,7,1300,0,45,1969
185000,5,1,1590,6700,1.5,6,1090,500,72,1942
442500,6,2.5,2800,10490,1,7,1400,1400,46,1968
216000,4,2.5,1847,8000,2,7,1847,0,6,2008
440000,4,2.5,3220,8256,2,8,2610,610,8,2006
297000,3,2.25,1450,7562,2,7,1450,0,20,1994
427800,3,1.75,1340,13241,1,7,1340,0,29,1985
572500,3,1,1590,4600,1.5,7,1290,300,88,1926
365000,2,1.5,1160,8060,1,7,1160,0,64,1950
756000,4,2.5,2730,10753,2,9,2730,0,23,1991
345000,5,1.75,2840,12870,2,7,2840,0,89,1925
819000,3,2.75,3176,13391,2,9,2726,450,29,1985
262000,3,2.5,1700,6200,2,8,1700,0,17,1997
290000,3,1,1210,33919,1,7,1210,0,60,1954
660000,3,3,2340,2970,2,8,2160,180,89,1925
229950,3,1.75,1170,11960,1,7,1170,0,45,1969
235000,2,1,1010,7500,1,7,1010,0,73,1941
523950,3,2.25,1420,1282,3,8,1420,0,8,2006
485000,3,2.5,1880,5502,2,8,1880,0,26,1988
1500000,4,4.25,5550,12968,2,11,5550,0,9,2005
361000,3,1.5,1200,7236,1,7,1200,0,39,1975
537000,4,2,1720,6413,1,7,860,860,64,1950
525000,3,2.5,2320,9610,1,9,1730,590,24,1990
277950,3,2.5,2100,6021,2,7,2100,0,22,1992
295000,3,2,1230,3405,1,7,1230,0,4,2010
540000,5,3,2870,4369,2,8,2090,780,7,2007
357000,3,1.75,1250,17493,1,7,1250,0,42,1972
715000,4,2.5,2450,7700,1,8,1250,1200,56,1958
380000,4,2.5,2110,5306,2,8,2110,0,2,2012
1735000,4,3.5,4010,9654,2,10,4010,0,7,2007
254000,5,2,2080,16117,1,7,1740,340,55,1959
370000,4,2.5,2220,5338,2,7,2220,0,13,2001
277000,3,1,1140,8144,1,7,1140,0,58,1956
725000,4,2.5,3750,218506,2,10,3750,0,23,1991
705000,3,2.75,2260,4000,2,8,1540,720,58,1956
389100,2,1,840,5400,1,7,840,0,66,1948
350000,3,1.75,1740,29597,1,7,1740,0,49,1965
1062000,4,2.75,2720,4000,1.5,8,1840,880,86,1928
105500,2,1,930,7740,1,5,930,0,82,1932
775000,6,2.75,2980,5000,1.5,7,2480,500,98,1916
260000,4,1.75,1960,8400,1,8,1960,0,47,1967
753000,4,1.75,2160,39430,1,8,1660,500,40,1974
705640,3,2.25,2400,12350,1,8,1420,980,46,1968
293550,4,1.75,1250,8840,1,7,910,340,35,1979
381000,3,2,1770,14400,1,8,1770,0,55,1959
435000,4,2.25,2730,7506,2,8,2730,0,27,1987
412000,3,1,1660,6992,1,7,1260,400,62,1952
1295000,3,2.75,3450,5350,1.5,9,2590,860,89,1925
272000,4,2.5,2070,6175,2,8,2070,0,21,1993
300000,3,1,1290,12415,1.5,6,1290,0,106,1908
391000,3,2,1490,9000,1,8,1490,0,37,1977
400000,2,2.5,1410,1281,2,8,1090,320,6,2008
975000,4,2.5,3420,183387,2,10,3420,0,14,2000
237000,3,2,1710,7920,1,8,1260,450,46,1968
358000,4,2,2200,3060,1,7,1100,1100,106,1908
375000,2,1,760,6000,1,6,760,0,72,1942
959000,6,3.25,4440,17424,1,9,2220,2220,55,1959
403000,3,1,1500,10730,1,7,1000,500,37,1977
290000,3,2,1700,6498,1,7,1700,0,28,1986
306000,3,1.75,1560,7500,1,8,1560,0,48,1966
535000,3,3,2640,5978,2,9,2640,0,2,2012
700000,4,3.5,3150,6175,2,9,3150,0,13,2001
440000,4,1.75,1920,7986,1,7,960,960,62,1952
2400000,4,3.5,5860,7200,2,10,3690,2170,107,1907
275000,3,1.75,1890,5000,1,7,1890,0,11,2003
2300000,4,4,4360,8175,2.5,10,3940,420,7,2007
221000,3,1,980,7606,1,7,980,0,60,1954
317625,3,2.75,2770,3809,1.5,7,1770,1000,89,1925
362500,2,1.5,940,1768,2,7,940,0,5,2009
609950,3,2.25,1760,10350,1,7,1330,430,35,1979
829900,4,3.5,3840,4000,2,8,2640,1200,13,2001
725000,3,2.5,3570,35271,2,9,3570,0,17,1997
595000,4,2.25,2050,8372,2,8,2050,0,30,1984
259000,3,1.75,1270,4815,1.5,6,980,290,92,1922
353000,3,2.25,1900,3800,2,7,1900,0,8,2006
182000,3,1,1060,7350,1,7,1060,0,55,1959
750000,4,2.5,3020,7465,2,9,3020,0,10,2004
400000,4,2,2070,10800,2,7,2070,0,32,1982
1989000,3,2.5,2880,13500,1,8,1520,1360,64,1950
920000,5,2.25,2730,6000,1.5,8,2130,600,87,1927
540000,2,1,1170,4750,1,6,1170,0,111,1903
975000,3,2.5,1660,1344,3,8,1660,0,6,2008
694000,2,2.5,2320,9311,1,8,2320,0,7,2007
355900,3,2.5,2090,3821,2,7,2090,0,6,2008
885000,3,2.25,2060,9552,1,9,1610,450,39,1975
252000,3,1.75,1440,16819,1.5,6,1440,0,89,1925
612000,3,3,1740,3700,1,7,1740,0,32,1982
320000,2,1,1140,3834,1.5,6,1140,0,103,1911
246000,3,2.5,1650,6675,1,8,1290,360,24,1990
277000,3,2.25,1610,11920,1,7,1110,500,46,1968
1230000,3,2.5,2660,1967,3,9,1870,790,7,2007
595000,3,2.5,3370,14402,2,9,3370,0,10,2004
635000,3,3,2290,1407,2.5,8,1890,400,0,2014
295000,3,1.75,1440,4000,1,7,1050,390,35,1979
920000,4,2.75,2880,5750,1.5,9,1710,1170,86,1928
460000,3,2.25,1650,7313,1,7,1220,430,39,1975
152000,3,1,902,10464,1,7,902,0,49,1965
402395,4,2.5,2669,5385,2,9,2669,0,0,2014
269950,3,2.5,1520,8720,1,7,1080,440,33,1981
710000,3,1.75,1650,10250,1,8,1650,0,51,1963
250000,4,2.5,1800,8100,2,7,1800,0,16,1998
403500,4,2.75,2400,3844,1,7,1200,1200,40,1974
340000,4,2.5,2020,32710,1,7,1070,950,73,1941
590000,3,1,1530,2370,2,8,1530,0,113,1901
224000,2,1,1150,15000,1,6,1060,90,84,1930
615000,3,2.5,1910,3427,2,8,1910,0,13,2001
295000,4,1,980,3000,1.5,7,980,0,100,1914
950000,3,2.5,3480,7800,1,7,1750,1730,73,1941
230000,3,2,1450,11204,1,7,1450,0,11,2003
459500,2,1.5,1170,1079,3,7,1170,0,11,2003
2500000,4,3.25,3960,16224,2,12,3100,860,76,1938
254000,3,1,1270,16800,1,7,1270,0,57,1957
247500,3,2.25,1620,6000,1,7,1280,340,16,1998
560000,4,1.5,1810,3400,2,8,1810,0,88,1926
1156000,4,3.5,4270,12305,2,10,4270,0,20,1994
589950,3,2,2080,12094,2,8,2080,0,32,1982
465000,4,2.5,2090,9702,1,7,1320,770,49,1965
230000,3,1,1120,7500,1,7,1120,0,49,1965
900000,6,3,2620,4350,1,7,1760,860,57,1957
453000,4,1.75,2120,7420,1,7,1060,1060,58,1956
230000,5,2,1910,7200,1,6,1110,800,63,1951
246000,3,1.5,1780,23819,1,7,1780,0,61,1953
400000,3,2.25,1740,11040,2,8,1740,0,34,1980
689888,4,2.25,1930,3500,1.5,8,1540,390,98,1916
463000,2,1,1250,5650,2,7,1250,0,71,1943
253500,3,1.5,1440,12040,1,7,1440,0,55,1959
799200,6,3,2890,2370,2.5,7,2290,600,108,1906
300000,3,1,1010,6300,1,7,1010,0,57,1957
375000,3,2.5,1670,7740,1,7,1130,540,40,1974
295000,2,1,720,4125,1,6,720,0,71,1943
262000,4,2.5,2020,6236,2,7,2020,0,12,2002
404000,3,1,1420,8160,1,7,970,450,67,1947
250275,2,1,790,11234,1,6,790,0,72,1942
680000,4,1,1660,6075,1.5,7,1660,0,99,1915
1425000,2,2.5,2220,4000,2,9,2220,0,14,2000
315000,4,1,1300,8400,1.5,7,1300,0,61,1953
449950,3,1.75,2070,96703,1,7,2070,0,15,1999
474000,2,1,1100,3500,1,7,1100,0,106,1908
675000,4,1.75,2220,7230,1,8,1280,940,64,1950
355500,3,1,1120,10032,1,7,1120,0,52,1962
2050000,5,3,3830,8480,2,9,2630,1200,109,1905
296000,3,1.75,1360,10742,1,7,960,400,43,1971
751000,4,2.5,3110,6142,2,9,3110,0,10,2004
340000,4,1.75,1900,7313,1,7,1900,0,41,1973
300000,5,2.5,2760,6000,2,8,2760,0,8,2006
334000,4,1.5,1150,9360,1.5,6,1150,0,44,1970
965000,4,3.5,3290,5559,1.5,8,2290,1000,108,1906
485000,4,1.75,2050,8913,1,7,1330,720,46,1968
296500,3,1,1280,5100,1,7,1280,0,66,1948
193000,2,1,680,8640,1,5,680,0,63,1951
107000,3,1.5,910,5120,1,6,910,0,41,1973
665000,4,1.75,2280,3680,1.5,7,1470,810,88,1926
434900,3,2,1520,5040,2,7,1520,0,37,1977
445000,3,1.75,1890,32340,1.5,8,1890,0,38,1976
1015000,3,2.5,2920,34527,1,9,1800,1120,60,1954
328000,4,2.5,1990,3980,2,7,1990,0,12,2002
400000,3,1.5,2390,32109,1,7,2390,0,39,1975
251000,2,1,840,7870,1,6,840,0,65,1949
250000,3,1,1700,7700,1,7,1120,580,54,1960
228000,4,1.75,2000,6120,1,7,1100,900,49,1965
252500,3,2,1150,6000,1,7,1150,0,58,1956
535000,3,1.75,2020,10031,1,7,1370,650,62,1952
290000,2,1,1200,8750,1,6,1200,0,66,1948
352000,5,2.75,2980,9838,1,7,1710,1270,46,1968
860000,3,1.75,2600,15064,1,8,1700,900,47,1967
430000,3,2.25,1550,1469,3,8,1550,0,10,2004
1200000,4,3.5,4170,9748,2,11,4170,0,10,2004
455000,4,1.75,1920,6000,1,7,960,960,60,1954
738000,3,3,2630,4896,2,9,2630,0,8,2006
274800,3,1.75,1410,1988,2,8,1410,0,0,2014
447000,2,1,850,2700,1,6,850,0,90,1924
250000,3,1.5,2390,23522,1,7,1890,500,76,1938
548500,3,1,1740,4400,1.5,7,1740,0,90,1924
367777,5,3,2140,5937,1,7,1280,860,36,1978
1110000,5,3.5,7350,12231,2,11,4750,2600,13,2001
240000,4,2.25,1720,8300,1,8,1720,0,41,1973
600000,3,2.25,2680,98445,1,8,2680,0,52,1962
680000,4,2.5,2980,8770,2,10,2980,0,24,1990
340000,4,2.5,2450,6941,2,7,2450,0,8,2006
440000,3,1.5,1290,1286,3,7,1290,0,14,2000
380000,3,2.5,1980,17342,2,10,1580,400,30,1984
324950,2,1.5,1230,1516,3,8,1230,0,14,2000
449950,4,2.25,3490,8400,1.5,8,3490,0,38,1976
860000,5,3.25,4500,9648,2,8,3000,1500,46,1968
430000,3,2,1540,6000,1,6,1540,0,61,1953
1325000,3,2.5,3590,8400,1,9,2950,640,56,1958
490000,2,1,2180,9300,1,7,1090,1090,67,1947
799990,4,3.5,2540,5808,2,8,1820,720,104,1910
1430000,4,2.5,3380,27589,2,10,3380,0,48,1966
570000,3,1.75,2580,40392,1,9,1390,1190,28,1986
102500,2,1,820,4320,1,5,820,0,77,1937
949990,4,4,3970,7314,2,9,3970,0,0,2014
336500,4,2.5,2500,5264,2,7,2500,0,11,2003
707000,5,2.5,3050,13212,1,8,1590,1460,39,1975
2750000,4,3.25,4430,21000,2,10,4430,0,62,1952
273500,4,2.75,1300,9638,1,7,1300,0,31,1983
700000,6,3,2790,4550,2.5,8,2790,0,107,1907
1749000,4,2.5,3910,22710,1.5,8,3910,0,106,1908
414000,4,2.5,3490,9030,1.5,8,3490,0,45,1969
575000,4,2.5,2630,6247,2,8,2630,0,22,1992
441000,5,2.5,2000,3600,1,6,1150,850,27,1987
750000,3,2,1820,5000,1.5,8,1720,100,73,1941
226450,3,1.75,1730,7200,1.5,6,1730,0,70,1944
507500,3,2,2020,8118,1,7,1020,1000,51,1963
577500,3,1.75,2140,13286,1,8,1220,920,50,1964
655000,4,2.5,3340,34238,1,8,2060,1280,37,1977
200000,2,1.75,910,2693,1,6,910,0,11,2003
1398000,5,2.25,2640,14959,1,7,1770,870,85,1929
163500,3,1,940,7200,1,7,940,0,60,1954
1350000,4,4.5,3420,7440,3,9,3420,0,0,2014
280000,4,2.5,2200,5893,2,7,2200,0,6,2008
570000,3,2.5,2400,6975,2,9,2400,0,21,1993
587100,3,2.25,1670,6414,1,8,1670,0,53,1961
530000,4,2.5,2000,4700,1.5,7,1220,780,70,1944
